ref,name,type,category_slugs,primary_pincode,description_en,description_ta,description_hi,address,state,district,pincode,lat,lng,coverage_pincodes,vertical_slug,product_name,specs_json,product_category,milk_type,fat_percent,pack_size,price_display
,"Sri Lakshmi Veterinary Clinic, Mettupalayam",shop,veterinarian,641301,"A veterinary clinic serving Mettupalayam with animal health check-ups, vaccination and cattle care.","Mettupalayam பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Mettupalayam क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Pollachi Main Road, Mettupalayam",,,641301,,,641301,,,,,,,,
,"Green Valley Veterinary Clinic, Sulur",shop,veterinarian,641402,"Green Valley Veterinary Clinic, Sulur offers veterinary treatment and cattle health services for dairy farmers around Sulur.",Sulur பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,Sulur के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Thadagam Road, Sulur",,,641402,,,641402;642126,,,,,,,,
,"Sri Karpagam Veterinary Clinic, Pollachi",shop,veterinarian,642001,"Sri Karpagam Veterinary Clinic, Pollachi is a veterinary clinic in Pollachi providing health care and treatment for cattle and pets.",Pollachi பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Pollachi में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Marudhamalai Road, Pollachi",,,642001,,,642001,,,,,,,,
,"Sri Balaji Pet & Cattle Clinic, Pollachi East",shop,veterinarian,642002,"A veterinary clinic serving Pollachi East with animal health check-ups, vaccination and cattle care.","Pollachi East பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Pollachi East क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Bharathiar Road, Pollachi East",,,642002,,,642002;641604,,,,,,,,
,"Amman Pet & Cattle Clinic, Valparai",shop,veterinarian,642126,"Amman Pet & Cattle Clinic, Valparai offers veterinary treatment and cattle health services for dairy farmers around Valparai.",Valparai பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,Valparai के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Perur Main Road, Valparai",,,642126,,,642126,,,,,,,,
,"Kongu Pet & Cattle Clinic, Valparai Town",shop,veterinarian,642127,"Kongu Pet & Cattle Clinic, Valparai Town is a veterinary clinic in Valparai Town providing health care and treatment for cattle and pets.",Valparai Town பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Valparai Town में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Kamarajar Road, Valparai Town",,,642127,,,642127;641001,,,,,,,,
,"Sri Murugan Pet & Cattle Clinic, Tiruppur",shop,veterinarian,641604,"A veterinary clinic serving Tiruppur with animal health check-ups, vaccination and cattle care.","Tiruppur பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Tiruppur क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Sanganoor Road, Tiruppur",,Tiruppur,641604,,,641604,,,,,,,,
,"Vetcare Pet & Cattle Clinic, Palladam",shop,veterinarian,638051,"Vetcare Pet & Cattle Clinic, Palladam offers veterinary treatment and cattle health services for dairy farmers around Palladam.",Palladam பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,Palladam के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Vilankurichi Road, Palladam",,Tiruppur,638051,,,638051;641004,,,,,,,,
,"Sri Vinayaga Pet & Cattle Clinic, Town Hall",shop,veterinarian,641001,"Sri Vinayaga Pet & Cattle Clinic, Town Hall is a veterinary clinic in Town Hall providing health care and treatment for cattle and pets.",Town Hall பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Town Hall में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Race Course Road, Town Hall",,,641001,,,641001,,,,,,,,
,"Nallur Pet & Cattle Clinic, Ram Nagar",shop,veterinarian,641002,"A veterinary clinic serving Ram Nagar with animal health check-ups, vaccination and cattle care.","Ram Nagar பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Ram Nagar क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Dr Nanjappa Road, Ram Nagar",,,641002,,,641002;641006;641001,,,,,,,,
,"Sri Lakshmi Pet & Cattle Clinic, R.S. Puram",shop,veterinarian,641004,"Sri Lakshmi Pet & Cattle Clinic, R.S. Puram offers veterinary treatment and cattle health services for dairy farmers around R.S. Puram.",R.S. Puram பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,R.S. Puram के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Trichy Road, R.S. Puram",,,641004,,,641004;641001,,,,,,,,
,"Green Valley Pet & Cattle Clinic, Singanallur",shop,veterinarian,641005,"Green Valley Pet & Cattle Clinic, Singanallur is a veterinary clinic in Singanallur providing health care and treatment for cattle and pets.",Singanallur பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Singanallur में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Avinashi Road, Singanallur",,,641005,,,641005;641009;641001,,,,,,,,
,"Sri Karpagam Pet & Cattle Clinic, Ramanathapuram",shop,veterinarian,641006,"A veterinary clinic serving Ramanathapuram with animal health check-ups, vaccination and cattle care.","Ramanathapuram பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Ramanathapuram क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Mettupalayam Road, Ramanathapuram",,,641006,,,641006;641001,,,,,,,,
,"Sri Balaji Animal Health Centre, Uppilipalayam",shop,veterinarian,641007,"Sri Balaji Animal Health Centre, Uppilipalayam offers veterinary treatment and cattle health services for dairy farmers around Uppilipalayam.",Uppilipalayam பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,Uppilipalayam के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Sathy Road, Uppilipalayam",,,641007,,,641007;641012;641001,,,,,,,,
,"Amman Animal Health Centre, Gandhipuram",shop,veterinarian,641009,"Amman Animal Health Centre, Gandhipuram is a veterinary clinic in Gandhipuram providing health care and treatment for cattle and pets.",Gandhipuram பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Gandhipuram में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Cross Cut Road, Gandhipuram",,,641009,,,641009;641001,,,,,,,,
,"Kongu Animal Health Centre, Ganapathy",shop,veterinarian,641011,"A veterinary clinic serving Ganapathy with animal health check-ups, vaccination and cattle care.","Ganapathy பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Ganapathy क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Big Bazaar Street, Ganapathy",,,641011,,,641011;641018;641001,,,,,,,,
,"Sri Murugan Animal Health Centre, Peelamedu",shop,veterinarian,641012,"Sri Murugan Animal Health Centre, Peelamedu offers veterinary treatment and cattle health services for dairy farmers around Peelamedu.",Peelamedu பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,Peelamedu के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Sungam Bypass, Peelamedu",,,641012,,,641012;641001,,,,,,,,
,"Vetcare Animal Health Centre, Ondipudur",shop,veterinarian,641015,"Vetcare Animal Health Centre, Ondipudur is a veterinary clinic in Ondipudur providing health care and treatment for cattle and pets.",Ondipudur பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Ondipudur में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Pollachi Main Road, Ondipudur",,,641015,,,641015;641025,,,,,,,,
,"Kongu Cattle Feeds, Rathinapuri",shop,feed-supplier,641018,"Kongu Cattle Feeds, Rathinapuri is a cattle feed shop in Rathinapuri supplying dairy feed, fodder and mineral mixture.","Rathinapuri பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Rathinapuri में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Trichy Road, Rathinapuri",,,641018,,,641018;641035;641001,,,,,,,,
,"Sri Balaji Cattle Feeds, Kuniyamuthur",shop,feed-supplier,641021,A cattle feed supplier in Kuniyamuthur stocking cattle feed and fodder for dairy farms.,Kuniyamuthur பகுதியில் பால் பண்ணைகளுக்கான கால்நடை தீவனம் மற்றும் தீவனப் புல் வைத்திருக்கும் தீவன விற்பனையாளர்.,Kuniyamuthur में डेयरी फ़ार्मों के लिए पशु आहार और चारा रखने वाला पशु आहार आपूर्तिकर्ता।,"Avinashi Road, Kuniyamuthur",,,641021,,,641021;641001,,,,,,,,
,"Amman Cattle Feeds, Ukkadam",shop,feed-supplier,641025,"Amman Cattle Feeds, Ukkadam supplies cattle feed, dairy meal and fodder to livestock keepers around Ukkadam.","Ukkadam பகுதியில் கால்நடை வளர்ப்பாளர்களுக்கு கால்நடை தீவனம், பால் தீவனம் மற்றும் தீவனப் புல் வழங்கும் கடை.","Ukkadam के आसपास पशुपालकों को पशु आहार, डेयरी दाना और चारा देने वाली दुकान।","Mettupalayam Road, Ukkadam",,,641025,,,641025;641041;641001,,,,,,,,
,"Vetri Cattle Feeds, Podanur",shop,feed-supplier,641035,"Vetri Cattle Feeds, Podanur is a cattle feed shop in Podanur supplying dairy feed, fodder and mineral mixture.","Podanur பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Podanur में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Sathy Road, Podanur",,,641035,,,641035,,,,,,,,
,"Sri Murugan Cattle Feeds, Kavundampalayam",shop,feed-supplier,641037,A cattle feed supplier in Kavundampalayam stocking cattle feed and fodder for dairy farms.,Kavundampalayam பகுதியில் பால் பண்ணைகளுக்கான கால்நடை தீவனம் மற்றும் தீவனப் புல் வைத்திருக்கும் தீவன விற்பனையாளர்.,Kavundampalayam में डेयरी फ़ार्मों के लिए पशु आहार और चारा रखने वाला पशु आहार आपूर्तिकर्ता।,"Cross Cut Road, Kavundampalayam",,,641037,,,641037;641046;641001,,,,,,,,
,"Ponni Cattle Feeds, Thudiyalur",shop,feed-supplier,641041,"Ponni Cattle Feeds, Thudiyalur supplies cattle feed, dairy meal and fodder to livestock keepers around Thudiyalur.","Thudiyalur பகுதியில் கால்நடை வளர்ப்பாளர்களுக்கு கால்நடை தீவனம், பால் தீவனம் மற்றும் தீவனப் புல் வழங்கும் கடை.","Thudiyalur के आसपास पशुपालकों को पशु आहार, डेयरी दाना और चारा देने वाली दुकान।","Big Bazaar Street, Thudiyalur",,,641041,,,641041,,,,,,,,
,"Nallur Cattle Feeds, Vadavalli",shop,feed-supplier,641045,"Nallur Cattle Feeds, Vadavalli is a cattle feed shop in Vadavalli supplying dairy feed, fodder and mineral mixture.","Vadavalli பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Vadavalli में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Sungam Bypass, Vadavalli",,,641045,,,641045;641062,,,,,,,,
,"Sri Velan Cattle Feeds, Maruthamalai",shop,feed-supplier,641046,A cattle feed supplier in Maruthamalai stocking cattle feed and fodder for dairy farms.,Maruthamalai பகுதியில் பால் பண்ணைகளுக்கான கால்நடை தீவனம் மற்றும் தீவனப் புல் வைத்திருக்கும் தீவன விற்பனையாளர்.,Maruthamalai में डेयरी फ़ार्मों के लिए पशु आहार और चारा रखने वाला पशु आहार आपूर्तिकर्ता।,"Pollachi Main Road, Maruthamalai",,,641046,,,641046,,,,,,,,
,"Kaveri Cattle Feeds, Saravanampatti",shop,feed-supplier,641048,"Kaveri Cattle Feeds, Saravanampatti supplies cattle feed, dairy meal and fodder to livestock keepers around Saravanampatti.","Saravanampatti பகுதியில் கால்நடை வளர்ப்பாளர்களுக்கு கால்நடை தீவனம், பால் தீவனம் மற்றும் தீவனப் புல் வழங்கும் கடை.","Saravanampatti के आसपास पशुपालकों को पशु आहार, डेयरी दाना और चारा देने वाली दुकान।","Thadagam Road, Saravanampatti",,,641048,,,641048;641107,,,,,,,,
,"Sri Lakshmi Cattle Feeds, Nava India",shop,feed-supplier,641062,"Sri Lakshmi Cattle Feeds, Nava India is a cattle feed shop in Nava India supplying dairy feed, fodder and mineral mixture.","Nava India பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Nava India में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Marudhamalai Road, Nava India",,,641062,,,641062;641001,,,,,,,,
,"Thendral Cattle Feeds, Perur",shop,feed-supplier,641103,A cattle feed supplier in Perur stocking cattle feed and fodder for dairy farms.,Perur பகுதியில் பால் பண்ணைகளுக்கான கால்நடை தீவனம் மற்றும் தீவனப் புல் வைத்திருக்கும் தீவன விற்பனையாளர்.,Perur में डेयरी फ़ार्मों के लिए पशु आहार और चारा रखने वाला पशु आहार आपूर्तिकर्ता।,"Bharathiar Road, Perur",,,641103,,,641103;641202,,,,,,,,
,"Sri Ganga Cattle Feeds, Vellakinar",shop,feed-supplier,641107,"Sri Ganga Cattle Feeds, Vellakinar supplies cattle feed, dairy meal and fodder to livestock keepers around Vellakinar.","Vellakinar பகுதியில் கால்நடை வளர்ப்பாளர்களுக்கு கால்நடை தீவனம், பால் தீவனம் மற்றும் தீவனப் புல் வழங்கும் கடை.","Vellakinar के आसपास पशुपालकों को पशु आहार, डेयरी दाना और चारा देने वाली दुकान।","Perur Main Road, Vellakinar",,,641107,,,641107,,,,,,,,
,"Kongu Agro Feeds, Thondamuthur",shop,feed-supplier,641114,"Kongu Agro Feeds, Thondamuthur is a cattle feed shop in Thondamuthur supplying dairy feed, fodder and mineral mixture.","Thondamuthur பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Thondamuthur में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Kamarajar Road, Thondamuthur",,,641114,,,641114;641402,,,,,,,,
,"Sri Balaji Agro Feeds, Kinathukadavu",shop,feed-supplier,641202,A cattle feed supplier in Kinathukadavu stocking cattle feed and fodder for dairy farms.,Kinathukadavu பகுதியில் பால் பண்ணைகளுக்கான கால்நடை தீவனம் மற்றும் தீவனப் புல் வைத்திருக்கும் தீவன விற்பனையாளர்.,Kinathukadavu में डेयरी फ़ार्मों के लिए पशु आहार और चारा रखने वाला पशु आहार आपूर्तिकर्ता।,"Sanganoor Road, Kinathukadavu",,,641202,,,641202,,,,,,,,
,"Amman Agro Feeds, Mettupalayam",shop,feed-supplier,641301,"Amman Agro Feeds, Mettupalayam supplies cattle feed, dairy meal and fodder to livestock keepers around Mettupalayam.","Mettupalayam பகுதியில் கால்நடை வளர்ப்பாளர்களுக்கு கால்நடை தீவனம், பால் தீவனம் மற்றும் தீவனப் புல் வழங்கும் கடை.","Mettupalayam के आसपास पशुपालकों को पशु आहार, डेयरी दाना और चारा देने वाली दुकान।","Vilankurichi Road, Mettupalayam",,,641301,,,641301;642002,,,,,,,,
,"Vetri Agro Feeds, Sulur",shop,feed-supplier,641402,"Vetri Agro Feeds, Sulur is a cattle feed shop in Sulur supplying dairy feed, fodder and mineral mixture.","Sulur பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Sulur में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Race Course Road, Sulur",,,641402,,,641402,,,,,,,,
,"Sri Murugan Agro Feeds, Pollachi",shop,feed-supplier,642001,A cattle feed supplier in Pollachi stocking cattle feed and fodder for dairy farms.,Pollachi பகுதியில் பால் பண்ணைகளுக்கான கால்நடை தீவனம் மற்றும் தீவனப் புல் வைத்திருக்கும் தீவன விற்பனையாளர்.,Pollachi में डेयरी फ़ार्मों के लिए पशु आहार और चारा रखने वाला पशु आहार आपूर्तिकर्ता।,"Dr Nanjappa Road, Pollachi",,,642001,,,642001;642127,,,,,,,,
,"Ponni Agro Feeds, Pollachi East",shop,feed-supplier,642002,"Ponni Agro Feeds, Pollachi East supplies cattle feed, dairy meal and fodder to livestock keepers around Pollachi East.","Pollachi East பகுதியில் கால்நடை வளர்ப்பாளர்களுக்கு கால்நடை தீவனம், பால் தீவனம் மற்றும் தீவனப் புல் வழங்கும் கடை.","Pollachi East के आसपास पशुपालकों को पशु आहार, डेयरी दाना और चारा देने वाली दुकान।","Trichy Road, Pollachi East",,,642002,,,642002,,,,,,,,
,"Nallur Agro Feeds, Valparai",shop,feed-supplier,642126,"Nallur Agro Feeds, Valparai is a cattle feed shop in Valparai supplying dairy feed, fodder and mineral mixture.","Valparai பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Valparai में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Avinashi Road, Valparai",,,642126,,,642126;638051,,,,,,,,
,"Sri Velan Agro Feeds, Valparai Town",shop,feed-supplier,642127,A cattle feed supplier in Valparai Town stocking cattle feed and fodder for dairy farms.,Valparai Town பகுதியில் பால் பண்ணைகளுக்கான கால்நடை தீவனம் மற்றும் தீவனப் புல் வைத்திருக்கும் தீவன விற்பனையாளர்.,Valparai Town में डेयरी फ़ार्मों के लिए पशु आहार और चारा रखने वाला पशु आहार आपूर्तिकर्ता।,"Mettupalayam Road, Valparai Town",,,642127,,,642127,,,,,,,,
,"Kaveri Agro Feeds, Tiruppur",shop,feed-supplier,641604,"Kaveri Agro Feeds, Tiruppur supplies cattle feed, dairy meal and fodder to livestock keepers around Tiruppur.","Tiruppur பகுதியில் கால்நடை வளர்ப்பாளர்களுக்கு கால்நடை தீவனம், பால் தீவனம் மற்றும் தீவனப் புல் வழங்கும் கடை.","Tiruppur के आसपास पशुपालकों को पशु आहार, डेयरी दाना और चारा देने वाली दुकान।","Sathy Road, Tiruppur",,Tiruppur,641604,,,641604;641002,,,,,,,,
,"Sri Lakshmi Agro Feeds, Palladam",shop,feed-supplier,638051,"Sri Lakshmi Agro Feeds, Palladam is a cattle feed shop in Palladam supplying dairy feed, fodder and mineral mixture.","Palladam பகுதியில் கால்நடை தீவனம், தீவனப் புல் மற்றும் தாது கலவை வழங்கும் கால்நடை தீவனக் கடை.","Palladam में पशु आहार, चारा और मिनरल मिक्सचर देने वाली पशु आहार की दुकान।","Cross Cut Road, Palladam",,Tiruppur,638051,,,638051,,,,,,,,
,Kongu Town Hall Milk Producers Cooperative Society,vendor,cooperative;dairy,641001,Kongu Town Hall Milk Producers Cooperative Society is a milk producers cooperative society in Town Hall collecting milk from local dairy farmers.,Town Hall பகுதியில் உள்ளூர் பால் விவசாயிகளிடமிருந்து பாலை சேகரிக்கும் பால் உற்பத்தியாளர் கூட்டுறவு சங்கம்.,Town Hall में स्थानीय डेयरी किसानों से दूध एकत्र करने वाली दूध उत्पादक सहकारी समिति।,"Trichy Road, Town Hall",,,641001,,,641001;641005,milk,Cooperative Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
,Nallur Ram Nagar Cooperative Dairy,vendor,cooperative;dairy,641002,A dairy cooperative society at Ram Nagar pooling milk from member farmers and supplying nearby areas.,Ram Nagar பகுதியில் உறுப்பினர் விவசாயிகளிடமிருந்து பாலை ஒன்றிணைத்து அருகிலுள்ள பகுதிகளுக்கு வழங்கும் பால் கூட்டுறவு சங்கம்.,Ram Nagar में सदस्य किसानों से दूध जुटाकर आसपास के इलाकों को आपूर्ति करने वाली डेयरी सहकारी समिति।,"Avinashi Road, Ram Nagar",,,641002,,,641002;641001,milk,Cooperative Cow Milk,,milk,cow,4.0,500ml,₹32/500ml
,Ponni R.S. Puram Milk Sangam,vendor,cooperative;dairy,641004,Ponni R.S. Puram Milk Sangam runs a village milk cooperative in R.S. Puram handling daily milk collection and distribution.,R.S. Puram பகுதியில் தினசரி பால் சேகரிப்பு மற்றும் விநியோகத்தை கையாளும் கிராம பால் கூட்டுறவு சங்கம்.,R.S. Puram में रोज़ दूध संग्रह और वितरण संभालने वाली गाँव की दूध सहकारी समिति।,"Mettupalayam Road, R.S. Puram",,,641004,,,641004;641007;641001,milk,Cooperative Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
,Vellingiri Singanallur Milk Producers Cooperative Society,vendor,cooperative;dairy,641005,Vellingiri Singanallur Milk Producers Cooperative Society is a milk producers cooperative society in Singanallur collecting milk from local dairy farmers.,Singanallur பகுதியில் உள்ளூர் பால் விவசாயிகளிடமிருந்து பாலை சேகரிக்கும் பால் உற்பத்தியாளர் கூட்டுறவு சங்கம்.,Singanallur में स्थानीय डेयरी किसानों से दूध एकत्र करने वाली दूध उत्पादक सहकारी समिति।,"Sathy Road, Singanallur",,,641005,,,641005;641001,milk,Cooperative Cow Milk,,milk,cow,4.0,500ml,₹32/500ml
,Thendral Ramanathapuram Cooperative Dairy,vendor,cooperative;dairy,641006,A dairy cooperative society at Ramanathapuram pooling milk from member farmers and supplying nearby areas.,Ramanathapuram பகுதியில் உறுப்பினர் விவசாயிகளிடமிருந்து பாலை ஒன்றிணைத்து அருகிலுள்ள பகுதிகளுக்கு வழங்கும் பால் கூட்டுறவு சங்கம்.,Ramanathapuram में सदस्य किसानों से दूध जुटाकर आसपास के इलाकों को आपूर्ति करने वाली डेयरी सहकारी समिति।,"Cross Cut Road, Ramanathapuram",,,641006,,,641006;641011;641001,milk,Cooperative Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
,Sri Velan Uppilipalayam Milk Sangam,vendor,cooperative;dairy,641007,Sri Velan Uppilipalayam Milk Sangam runs a village milk cooperative in Uppilipalayam handling daily milk collection and distribution.,Uppilipalayam பகுதியில் தினசரி பால் சேகரிப்பு மற்றும் விநியோகத்தை கையாளும் கிராம பால் கூட்டுறவு சங்கம்.,Uppilipalayam में रोज़ दूध संग्रह और वितरण संभालने वाली गाँव की दूध सहकारी समिति।,"Big Bazaar Street, Uppilipalayam",,,641007,,,641007;641001,milk,Cooperative Cow Milk,,milk,cow,4.0,500ml,₹32/500ml
,Kongu Gandhipuram Milk Producers Cooperative Society,vendor,cooperative;dairy,641009,Kongu Gandhipuram Milk Producers Cooperative Society is a milk producers cooperative society in Gandhipuram collecting milk from local dairy farmers.,Gandhipuram பகுதியில் உள்ளூர் பால் விவசாயிகளிடமிருந்து பாலை சேகரிக்கும் பால் உற்பத்தியாளர் கூட்டுறவு சங்கம்.,Gandhipuram में स्थानीय डेयरी किसानों से दूध एकत्र करने वाली दूध उत्पादक सहकारी समिति।,"Sungam Bypass, Gandhipuram",,,641009,,,641009;641015;641001,milk,Cooperative Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
,Nallur Ganapathy Cooperative Dairy,vendor,cooperative;dairy,641011,A dairy cooperative society at Ganapathy pooling milk from member farmers and supplying nearby areas.,Ganapathy பகுதியில் உறுப்பினர் விவசாயிகளிடமிருந்து பாலை ஒன்றிணைத்து அருகிலுள்ள பகுதிகளுக்கு வழங்கும் பால் கூட்டுறவு சங்கம்.,Ganapathy में सदस्य किसानों से दूध जुटाकर आसपास के इलाकों को आपूर्ति करने वाली डेयरी सहकारी समिति।,"Pollachi Main Road, Ganapathy",,,641011,,,641011;641001,milk,Cooperative Cow Milk,,milk,cow,4.0,500ml,₹32/500ml
,Ponni Peelamedu Milk Sangam,vendor,cooperative;dairy,641012,Ponni Peelamedu Milk Sangam runs a village milk cooperative in Peelamedu handling daily milk collection and distribution.,Peelamedu பகுதியில் தினசரி பால் சேகரிப்பு மற்றும் விநியோகத்தை கையாளும் கிராம பால் கூட்டுறவு சங்கம்.,Peelamedu में रोज़ दूध संग्रह और वितरण संभालने वाली गाँव की दूध सहकारी समिति।,"Thadagam Road, Peelamedu",,,641012,,,641012;641021;641001,milk,Cooperative Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
,Vellingiri Ondipudur Milk Producers Cooperative Society,vendor,cooperative;dairy,641015,Vellingiri Ondipudur Milk Producers Cooperative Society is a milk producers cooperative society in Ondipudur collecting milk from local dairy farmers.,Ondipudur பகுதியில் உள்ளூர் பால் விவசாயிகளிடமிருந்து பாலை சேகரிக்கும் பால் உற்பத்தியாளர் கூட்டுறவு சங்கம்.,Ondipudur में स्थानीय डेयरी किसानों से दूध एकत्र करने वाली दूध उत्पादक सहकारी समिति।,"Marudhamalai Road, Ondipudur",,,641015,,,641015,milk,Cooperative Cow Milk,,milk,cow,4.0,500ml,₹32/500ml
